Area,Year,Qtr,Ownership,Industry,Establishment Count,Average employment (3mo.),Average Weekly Wage
U.S. TOTAL,2005,2,Total Covered,Total all industries,8525655.0,132109429.33,751.0
U.S. TOTAL,2005,2,Federal Government,Total all industries,53270.0,2737135.67,1140.0
U.S. TOTAL,2005,2,State Government,Total all industries,66153.0,4537352.67,799.0
U.S. TOTAL,2005,2,Local Government,Total all industries,157182.0,14046555.0,747.0
U.S. TOTAL,2005,2,Private,Total all industries,8249050.0,110788386.0,740.0
U.S. TOTAL,2005,2,Private,Goods-producing,1329941.0,23276652.67,854.0
U.S. TOTAL,2005,2,Private,Natural resources and mining,122491.0,1775957.33,697.0
U.S. TOTAL,2005,2,Private,Construction,842030.0,7284283.33,775.0
U.S. TOTAL,2005,2,Private,Manufacturing,365420.0,14216412.0,914.0
U.S. TOTAL,2005,2,Private,Service-providing,6919109.0,87511733.33,710.0
U.S. TOTAL,2005,2,Private,Trade transportation and utilities,1866477.0,25514199.0,656.0
U.S. TOTAL,2005,2,Private,Information,141362.0,3057111.0,1135.0
U.S. TOTAL,2005,2,Private,Financial activities,809090.0,8013444.67,1083.0
U.S. TOTAL,2005,2,Private,Professional and business services,1366546.0,16837250.0,904.0
U.S. TOTAL,2005,2,Private,Education and health services,764608.0,16471921.33,704.0
U.S. TOTAL,2005,2,Private,Leisure and hospitality,689862.0,13004295.67,315.0
U.S. TOTAL,2005,2,Private,Other services,1084965.0,4358209.0,488.0
U.S. TOTAL,2005,2,Private,Unclassified,196199.0,255302.67,665.0
San Bernardino County California,2005,2,Total Covered,Total all industries,41801.0,634201.0,674.0
San Bernardino County California,2005,2,Federal Government,Total all industries,153.0,12161.0,917.0
San Bernardino County California,2005,2,State Government,Total all industries,451.0,10028.67,812.0
San Bernardino County California,2005,2,Local Government,Total all industries,833.0,88241.0,825.0
San Bernardino County California,2005,2,Private,Total all industries,40364.0,523770.33,641.0
San Bernardino County California,2005,2,Private,Goods-producing,5526.0,113926.33,735.0
San Bernardino County California,2005,2,Private,Natural resources and mining,324.0,4196.0,617.0
San Bernardino County California,2005,2,Private,Construction,3177.0,44423.0,752.0
San Bernardino County California,2005,2,Private,Manufacturing,2025.0,65307.33,731.0
San Bernardino County California,2005,2,Private,Service-providing,34838.0,409844.0,615.0
San Bernardino County California,2005,2,Private,Trade transportation and utilities,7307.0,153858.33,641.0
San Bernardino County California,2005,2,Private,Information,350.0,7067.0,865.0
San Bernardino County California,2005,2,Private,Financial activities,2715.0,26696.0,927.0
San Bernardino County California,2005,2,Private,Professional and business services,3714.0,74920.33,608.0
San Bernardino County California,2005,2,Private,Education and health services,3163.0,65173.0,779.0
San Bernardino County California,2005,2,Private,Leisure and hospitality,2712.0,55142.67,265.0
San Bernardino County California,2005,2,Private,Other services,14852.0,26908.33,418.0
San Bernardino County California,2005,2,Private,Unclassified,25.0,78.33,571.0
