Area,Year,Qtr,Ownership,Industry,Establishment Count,Average employment (3mo.),Average Weekly Wage
U.S. TOTAL,2014,1,Total Covered,Total all industries,9288442.0,133715891.33,1026.0
U.S. TOTAL,2014,1,Federal Government,Total all industries,60918.0,2714677.67,1509.0
U.S. TOTAL,2014,1,State Government,Total all industries,67804.0,4525799.0,1019.0
U.S. TOTAL,2014,1,Local Government,Total all industries,165070.0,14016499.67,870.0
U.S. TOTAL,2014,1,Private,Total all industries,8994650.0,112458915.0,1035.0
U.S. TOTAL,2014,1,Private,Goods-producing,1212376.0,19528509.67,1187.0
U.S. TOTAL,2014,1,Private,Natural resources and mining,134842.0,1889079.0,1243.0
U.S. TOTAL,2014,1,Private,Construction,741584.0,5632599.0,1000.0
U.S. TOTAL,2014,1,Private,Manufacturing,335950.0,12006831.67,1266.0
U.S. TOTAL,2014,1,Private,Service-providing,7782274.0,92930405.33,1002.0
U.S. TOTAL,2014,1,Private,Trade transportation and utilities,1898552.0,25537694.33,842.0
U.S. TOTAL,2014,1,Private,Information,147723.0,2707468.67,1906.0
U.S. TOTAL,2014,1,Private,Financial activities,824498.0,7574422.67,2116.0
U.S. TOTAL,2014,1,Private,Professional and business services,1648713.0,18503833.0,1346.0
U.S. TOTAL,2014,1,Private,Education and health services,1485323.0,20367462.67,852.0
U.S. TOTAL,2014,1,Private,Leisure and hospitality,784839.0,13912689.67,388.0
U.S. TOTAL,2014,1,Private,Other services,798526.0,4136969.33,641.0
U.S. TOTAL,2014,1,Private,Unclassified,194100.0,189865.0,875.0
San Bernardino County California,2014,1,Total Covered,Total all industries,50883.0,644079.0,795.0
San Bernardino County California,2014,1,Federal Government,Total all industries,148.0,13392.67,1298.0
San Bernardino County California,2014,1,State Government,Total all industries,489.0,11229.33,1190.0
San Bernardino County California,2014,1,Local Government,Total all industries,872.0,86970.0,972.0
San Bernardino County California,2014,1,Private,Total all industries,49374.0,532487.0,745.0
San Bernardino County California,2014,1,Private,Goods-producing,4761.0,80058.0,934.0
San Bernardino County California,2014,1,Private,Natural resources and mining,217.0,3126.0,813.0
San Bernardino County California,2014,1,Private,Construction,2751.0,28191.33,952.0
San Bernardino County California,2014,1,Private,Manufacturing,1793.0,48740.67,932.0
San Bernardino County California,2014,1,Private,Service-providing,44613.0,452429.0,712.0
San Bernardino County California,2014,1,Private,Trade transportation and utilities,8146.0,169494.67,757.0
San Bernardino County California,2014,1,Private,Information,283.0,4885.33,1330.0
San Bernardino County California,2014,1,Private,Financial activities,2647.0,22295.67,987.0
San Bernardino County California,2014,1,Private,Professional and business services,4300.0,74671.0,729.0
San Bernardino County California,2014,1,Private,Education and health services,21803.0,98368.0,814.0
San Bernardino County California,2014,1,Private,Leisure and hospitality,3184.0,63249.0,309.0
San Bernardino County California,2014,1,Private,Other services,2469.0,17776.33,590.0
San Bernardino County California,2014,1,Private,Unclassified,1781.0,1689.0,426.0
