Area,Year,Qtr,Ownership,Industry,Establishment Count,Average employment (3mo.),Average Weekly Wage
U.S. TOTAL,2014,4,Total Covered,Total all industries,9463005.0,138979610.0,1036.0
U.S. TOTAL,2014,4,Federal Government,Total all industries,60892.0,2733854.33,1397.0
U.S. TOTAL,2014,4,State Government,Total all industries,67812.0,4596628.33,1065.0
U.S. TOTAL,2014,4,Local Government,Total all industries,165200.0,14195562.33,899.0
U.S. TOTAL,2014,4,Private,Total all industries,9169101.0,117453565.0,1043.0
U.S. TOTAL,2014,4,Private,Goods-producing,1235952.0,20624021.0,1234.0
U.S. TOTAL,2014,4,Private,Natural resources and mining,137639.0,2078655.33,1217.0
U.S. TOTAL,2014,4,Private,Construction,758913.0,6305959.0,1174.0
U.S. TOTAL,2014,4,Private,Manufacturing,339400.0,12239406.67,1268.0
U.S. TOTAL,2014,4,Private,Service-providing,7933149.0,96829544.0,1002.0
U.S. TOTAL,2014,4,Private,Trade transportation and utilities,1917270.0,26840111.0,863.0
U.S. TOTAL,2014,4,Private,Information,153545.0,2746240.0,1756.0
U.S. TOTAL,2014,4,Private,Financial activities,840335.0,7736455.33,1665.0
U.S. TOTAL,2014,4,Private,Professional and business services,1699957.0,19522400.0,1377.0
U.S. TOTAL,2014,4,Private,Education and health services,1496883.0,20887141.0,941.0
U.S. TOTAL,2014,4,Private,Leisure and hospitality,798938.0,14574660.67,438.0
U.S. TOTAL,2014,4,Private,Other services,819570.0,4261427.33,688.0
U.S. TOTAL,2014,4,Private,Unclassified,206651.0,261108.67,1118.0
San Bernardino County California,2014,4,Total Covered,Total all industries,51782.0,686203.0,846.0
San Bernardino County California,2014,4,Federal Government,Total all industries,146.0,13340.33,1184.0
San Bernardino County California,2014,4,State Government,Total all industries,483.0,11734.0,1195.0
San Bernardino County California,2014,4,Local Government,Total all industries,872.0,88978.0,1067.0
San Bernardino County California,2014,4,Private,Total all industries,50281.0,572150.67,797.0
San Bernardino County California,2014,4,Private,Goods-producing,4959.0,83648.67,1053.0
San Bernardino County California,2014,4,Private,Natural resources and mining,221.0,3129.33,832.0
San Bernardino County California,2014,4,Private,Construction,2924.0,30088.33,1135.0
San Bernardino County California,2014,4,Private,Manufacturing,1814.0,50431.0,1018.0
San Bernardino County California,2014,4,Private,Service-providing,45322.0,488502.0,753.0
San Bernardino County California,2014,4,Private,Trade transportation and utilities,8322.0,186162.0,779.0
San Bernardino County California,2014,4,Private,Information,274.0,4744.0,1115.0
San Bernardino County California,2014,4,Private,Financial activities,2784.0,22794.33,1022.0
San Bernardino County California,2014,4,Private,Professional and business services,4463.0,87698.33,748.0
San Bernardino County California,2014,4,Private,Education and health services,22247.0,102051.33,923.0
San Bernardino County California,2014,4,Private,Leisure and hospitality,3260.0,63962.33,328.0
San Bernardino County California,2014,4,Private,Other services,2618.0,18240.67,644.0
San Bernardino County California,2014,4,Private,Unclassified,1354.0,2849.0,642.0
