Area,Year,Qtr,Ownership,Industry,Establishment Count,Average employment (3mo.),Average Weekly Wage
U.S. TOTAL,1994,4,Total Covered,Total all industries,6876761.0,114855643.33,550.0
U.S. TOTAL,1994,4,Federal Government,Total all industries,48830.0,2992657.67,746.0
U.S. TOTAL,1994,4,State Government,Total all industries,61317.0,4237830.0,567.0
U.S. TOTAL,1994,4,Local Government,Total all industries,122175.0,11749715.67,516.0
U.S. TOTAL,1994,4,Private,Total all industries,6644408.0,95874622.33,547.0
U.S. TOTAL,1994,4,Private,Goods-producing,1201535.0,24041882.33,638.0
U.S. TOTAL,1994,4,Private,Natural resources and mining,129362.0,1676800.33,518.0
U.S. TOTAL,1994,4,Private,Construction,675207.0,5178951.33,600.0
U.S. TOTAL,1994,4,Private,Manufacturing,396966.0,17186130.67,662.0
U.S. TOTAL,1994,4,Private,Service-providing,5442873.0,71832740.0,517.0
U.S. TOTAL,1994,4,Private,Trade transportation and utilities,1755088.0,23472532.0,489.0
U.S. TOTAL,1994,4,Private,Information,109157.0,2816222.67,759.0
U.S. TOTAL,1994,4,Private,Financial activities,618054.0,6714792.67,714.0
U.S. TOTAL,1994,4,Private,Professional and business services,956299.0,12451780.0,652.0
U.S. TOTAL,1994,4,Private,Education and health services,608970.0,12504079.33,548.0
U.S. TOTAL,1994,4,Private,Leisure and hospitality,571228.0,10090413.0,235.0
U.S. TOTAL,1994,4,Private,Other services,808159.0,3693622.67,359.0
San Bernardino County California,1994,4,Total Covered,Total all industries,29224.0,431472.33,501.0
San Bernardino County California,1994,4,Federal Government,Total all industries,144.0,12080.33,685.0
San Bernardino County California,1994,4,State Government,Total all industries,485.0,9637.33,675.0
San Bernardino County California,1994,4,Local Government,Total all industries,191.0,63542.33,576.0
San Bernardino County California,1994,4,Private,Total all industries,28404.0,346212.33,476.0
San Bernardino County California,1994,4,Private,Goods-producing,5207.0,74587.67,574.0
San Bernardino County California,1994,4,Private,Natural resources and mining,520.0,5671.33,399.0
San Bernardino County California,1994,4,Private,Construction,2767.0,19432.33,585.0
San Bernardino County California,1994,4,Private,Manufacturing,1920.0,49484.0,589.0
San Bernardino County California,1994,4,Private,Service-providing,23197.0,271624.67,449.0
San Bernardino County California,1994,4,Private,Trade transportation and utilities,6379.0,106120.67,468.0
San Bernardino County California,1994,4,Private,Information,278.0,7164.67,682.0
San Bernardino County California,1994,4,Private,Financial activities,2223.0,18251.67,540.0
San Bernardino County California,1994,4,Private,Professional and business services,2894.0,38354.67,457.0
San Bernardino County California,1994,4,Private,Education and health services,2522.0,48591.33,590.0
San Bernardino County California,1994,4,Private,Leisure and hospitality,2392.0,37871.33,183.0
San Bernardino County California,1994,4,Private,Other services,6456.0,15211.33,300.0
