Area,Year,Qtr,Ownership,Industry,Establishment Count,Average employment (3mo.),Average Weekly Wage
U.S. TOTAL,2007,4,Total Covered,Total all industries,9074333.0,136819626.0,898.0
U.S. TOTAL,2007,4,Federal Government,Total all industries,63810.0,2723603.67,1309.0
U.S. TOTAL,2007,4,State Government,Total all industries,67523.0,4663030.67,890.0
U.S. TOTAL,2007,4,Local Government,Total all industries,160002.0,14516023.67,795.0
U.S. TOTAL,2007,4,Private,Total all industries,8782998.0,114916968.0,901.0
U.S. TOTAL,2007,4,Private,Goods-producing,1381383.0,23137526.33,1041.0
U.S. TOTAL,2007,4,Private,Natural resources and mining,126114.0,1830618.0,948.0
U.S. TOTAL,2007,4,Private,Construction,893647.0,7556706.0,1003.0
U.S. TOTAL,2007,4,Private,Manufacturing,361622.0,13750202.33,1075.0
U.S. TOTAL,2007,4,Private,Service-providing,7401615.0,91779441.67,866.0
U.S. TOTAL,2007,4,Private,Trade transportation and utilities,1923617.0,26895474.0,758.0
U.S. TOTAL,2007,4,Private,Information,145484.0,3033132.33,1358.0
U.S. TOTAL,2007,4,Private,Financial activities,872652.0,8100144.33,1395.0
U.S. TOTAL,2007,4,Private,Professional and business services,1503049.0,18089165.33,1158.0
U.S. TOTAL,2007,4,Private,Education and health services,832559.0,17743499.33,841.0
U.S. TOTAL,2007,4,Private,Leisure and hospitality,730511.0,13226703.0,383.0
U.S. TOTAL,2007,4,Private,Other services,1188830.0,4465590.0,565.0
U.S. TOTAL,2007,4,Private,Unclassified,204913.0,225733.33,1054.0
San Bernardino County California,2007,4,Total Covered,Total all industries,48049.0,669648.67,765.0
San Bernardino County California,2007,4,Federal Government,Total all industries,156.0,13608.0,1093.0
San Bernardino County California,2007,4,State Government,Total all industries,491.0,11685.0,1089.0
San Bernardino County California,2007,4,Local Government,Total all industries,833.0,92364.67,957.0
San Bernardino County California,2007,4,Private,Total all industries,46569.0,551991.0,718.0
San Bernardino County California,2007,4,Private,Goods-producing,5934.0,106369.0,903.0
San Bernardino County California,2007,4,Private,Natural resources and mining,280.0,3666.0,643.0
San Bernardino County California,2007,4,Private,Construction,3657.0,40623.33,1011.0
San Bernardino County California,2007,4,Private,Manufacturing,1997.0,62079.67,847.0
San Bernardino County California,2007,4,Private,Service-providing,40635.0,445622.0,674.0
San Bernardino County California,2007,4,Private,Trade transportation and utilities,7865.0,171595.67,703.0
San Bernardino County California,2007,4,Private,Information,361.0,7637.67,933.0
San Bernardino County California,2007,4,Private,Financial activities,3168.0,25343.67,912.0
San Bernardino County California,2007,4,Private,Professional and business services,4268.0,83080.0,688.0
San Bernardino County California,2007,4,Private,Education and health services,3349.0,70409.33,871.0
San Bernardino County California,2007,4,Private,Leisure and hospitality,2990.0,58073.67,295.0
San Bernardino County California,2007,4,Private,Other services,17665.0,28324.33,470.0
San Bernardino County California,2007,4,Private,Unclassified,969.0,1157.67,644.0
