Area,Year,Qtr,Ownership,Industry,Establishment Count,Average employment (3mo.),Average Weekly Wage
U.S. TOTAL,2015,4,Total Covered,Total all industries,9644927.0,141769518.33,1083.0
U.S. TOTAL,2015,4,Federal Government,Total all industries,60609.0,2768884.0,1471.0
U.S. TOTAL,2015,4,State Government,Total all industries,69165.0,4612966.67,1112.0
U.S. TOTAL,2015,4,Local Government,Total all industries,168718.0,14297008.33,944.0
U.S. TOTAL,2015,4,Private,Total all industries,9346435.0,120090659.33,1089.0
U.S. TOTAL,2015,4,Private,Goods-producing,1249551.0,20837634.0,1279.0
U.S. TOTAL,2015,4,Private,Natural resources and mining,138588.0,1912497.67,1157.0
U.S. TOTAL,2015,4,Private,Construction,768589.0,6628690.67,1233.0
U.S. TOTAL,2015,4,Private,Manufacturing,342374.0,12296445.67,1322.0
U.S. TOTAL,2015,4,Private,Service-providing,8096884.0,99253025.33,1049.0
U.S. TOTAL,2015,4,Private,Trade transportation and utilities,1921216.0,27359305.33,904.0
U.S. TOTAL,2015,4,Private,Information,155426.0,2786421.67,1908.0
U.S. TOTAL,2015,4,Private,Financial activities,853102.0,7904959.33,1710.0
U.S. TOTAL,2015,4,Private,Professional and business services,1749117.0,20028034.67,1438.0
U.S. TOTAL,2015,4,Private,Education and health services,1555652.0,21460253.33,994.0
U.S. TOTAL,2015,4,Private,Leisure and hospitality,813235.0,15104827.0,462.0
U.S. TOTAL,2015,4,Private,Other services,829953.0,4337261.67,724.0
U.S. TOTAL,2015,4,Private,Unclassified,219183.0,271962.33,1156.0
San Bernardino County California,2015,4,Total Covered,Total all industries,54081.0,714818.0,887.0
San Bernardino County California,2015,4,Federal Government,Total all industries,143.0,13366.67,1261.0
San Bernardino County California,2015,4,State Government,Total all industries,477.0,11904.33,1192.0
San Bernardino County California,2015,4,Local Government,Total all industries,913.0,93472.0,1076.0
San Bernardino County California,2015,4,Private,Total all industries,52548.0,596075.0,843.0
San Bernardino County California,2015,4,Private,Goods-producing,5011.0,89718.33,1124.0
San Bernardino County California,2015,4,Private,Natural resources and mining,216.0,2885.67,911.0
San Bernardino County California,2015,4,Private,Construction,2936.0,33014.33,1229.0
San Bernardino County California,2015,4,Private,Manufacturing,1859.0,53818.33,1072.0
San Bernardino County California,2015,4,Private,Service-providing,47537.0,506356.67,793.0
San Bernardino County California,2015,4,Private,Trade transportation and utilities,8446.0,190127.67,845.0
San Bernardino County California,2015,4,Private,Information,295.0,5260.0,1110.0
San Bernardino County California,2015,4,Private,Financial activities,2802.0,22350.0,1100.0
San Bernardino County California,2015,4,Private,Professional and business services,4444.0,93683.33,750.0
San Bernardino County California,2015,4,Private,Education and health services,23791.0,105684.33,955.0
San Bernardino County California,2015,4,Private,Leisure and hospitality,3426.0,67393.0,349.0
San Bernardino County California,2015,4,Private,Other services,2660.0,18916.67,707.0
San Bernardino County California,2015,4,Private,Unclassified,1673.0,2941.67,743.0
