Area,Year,Qtr,Ownership,Industry,Establishment Count,Average employment (3mo.),Average Weekly Wage
U.S. TOTAL,2002,4,Total Covered,Total all industries,8179879.0,129244549.0,740.0
U.S. TOTAL,2002,4,Federal Government,Total all industries,50751.0,2787406.0,1021.0
U.S. TOTAL,2002,4,State Government,Total all industries,63820.0,4516004.67,767.0
U.S. TOTAL,2002,4,Local Government,Total all industries,147034.0,13859171.67,672.0
U.S. TOTAL,2002,4,Private,Total all industries,7918274.0,108081966.67,740.0
U.S. TOTAL,2002,4,Private,Goods-producing,1311505.0,23382249.33,850.0
U.S. TOTAL,2002,4,Private,Natural resources and mining,126474.0,1637284.33,670.0
U.S. TOTAL,2002,4,Private,Construction,799471.0,6746052.67,818.0
U.S. TOTAL,2002,4,Private,Manufacturing,385560.0,14998912.33,884.0
U.S. TOTAL,2002,4,Private,Service-providing,6606769.0,84699717.33,709.0
U.S. TOTAL,2002,4,Private,Trade transportation and utilities,1858490.0,25663379.0,643.0
U.S. TOTAL,2002,4,Private,Information,149562.0,3304409.0,1096.0
U.S. TOTAL,2002,4,Private,Financial activities,745315.0,7750659.67,1075.0
U.S. TOTAL,2002,4,Private,Professional and business services,1309461.0,16039005.33,910.0
U.S. TOTAL,2002,4,Private,Education and health services,713494.0,15604435.67,704.0
U.S. TOTAL,2002,4,Private,Leisure and hospitality,655220.0,11893480.67,324.0
U.S. TOTAL,2002,4,Private,Other services,1042872.0,4247586.0,479.0
U.S. TOTAL,2002,4,Private,Unclassified,132355.0,196762.0,818.0
San Bernardino County California,2002,4,Total Covered,Total all industries,37835.0,567562.67,651.0
San Bernardino County California,2002,4,Federal Government,Total all industries,134.0,10833.33,882.0
San Bernardino County California,2002,4,State Government,Total all industries,444.0,10457.67,826.0
San Bernardino County California,2002,4,Local Government,Total all industries,802.0,86934.33,814.0
San Bernardino County California,2002,4,Private,Total all industries,36455.0,459337.33,611.0
San Bernardino County California,2002,4,Private,Goods-producing,5424.0,105666.0,720.0
San Bernardino County California,2002,4,Private,Natural resources and mining,372.0,5071.67,549.0
San Bernardino County California,2002,4,Private,Construction,2984.0,36487.0,743.0
San Bernardino County California,2002,4,Private,Manufacturing,2068.0,64107.33,720.0
San Bernardino County California,2002,4,Private,Service-providing,31031.0,353671.33,578.0
San Bernardino County California,2002,4,Private,Trade transportation and utilities,6945.0,131635.67,605.0
San Bernardino County California,2002,4,Private,Information,334.0,7358.67,738.0
San Bernardino County California,2002,4,Private,Financial activities,2517.0,22496.67,826.0
San Bernardino County California,2002,4,Private,Professional and business services,3550.0,61024.67,578.0
San Bernardino County California,2002,4,Private,Education and health services,2947.0,61061.0,735.0
San Bernardino County California,2002,4,Private,Leisure and hospitality,2596.0,47955.67,250.0
San Bernardino County California,2002,4,Private,Other services,12107.0,22044.0,386.0
San Bernardino County California,2002,4,Private,Unclassified,35.0,95.0,552.0
