Area,Year,Qtr,Ownership,Industry,Establishment Count,Average employment (3mo.),Average Weekly Wage
U.S. TOTAL,1999,4,Total Covered,Total all industries,7869359.0,129226295.33,697.0
U.S. TOTAL,1999,4,Federal Government,Total all industries,49927.0,2783388.33,897.0
U.S. TOTAL,1999,4,State Government,Total all industries,71389.0,4345393.67,685.0
U.S. TOTAL,1999,4,Local Government,Total all industries,140475.0,12828145.33,617.0
U.S. TOTAL,1999,4,Private,Total all industries,7607568.0,109269368.0,702.0
U.S. TOTAL,1999,4,Private,Goods-producing,1321672.0,25684929.33,811.0
U.S. TOTAL,1999,4,Private,Natural resources and mining,132450.0,1680624.67,622.0
U.S. TOTAL,1999,4,Private,Construction,777784.0,6585223.0,766.0
U.S. TOTAL,1999,4,Private,Manufacturing,411438.0,17419081.67,846.0
U.S. TOTAL,1999,4,Private,Service-providing,6285896.0,83584438.67,668.0
U.S. TOTAL,1999,4,Private,Trade transportation and utilities,1873496.0,26067356.0,613.0
U.S. TOTAL,1999,4,Private,Information,142645.0,3467403.0,1159.0
U.S. TOTAL,1999,4,Private,Financial activities,707717.0,7543955.67,973.0
U.S. TOTAL,1999,4,Private,Professional and business services,1221849.0,16324879.67,850.0
U.S. TOTAL,1999,4,Private,Education and health services,676188.0,14250145.67,640.0
U.S. TOTAL,1999,4,Private,Leisure and hospitality,632328.0,11571650.0,304.0
U.S. TOTAL,1999,4,Private,Other services,941793.0,4133198.33,441.0
San Bernardino County California,1999,4,Total Covered,Total all industries,33848.0,520657.67,593.0
San Bernardino County California,1999,4,Federal Government,Total all industries,122.0,11087.67,804.0
San Bernardino County California,1999,4,State Government,Total all industries,631.0,9450.33,713.0
San Bernardino County California,1999,4,Local Government,Total all industries,716.0,73938.33,707.0
San Bernardino County California,1999,4,Private,Total all industries,32379.0,426181.33,565.0
San Bernardino County California,1999,4,Private,Goods-producing,5595.0,102897.33,682.0
San Bernardino County California,1999,4,Private,Natural resources and mining,444.0,4971.33,562.0
San Bernardino County California,1999,4,Private,Construction,2936.0,30823.33,693.0
San Bernardino County California,1999,4,Private,Manufacturing,2215.0,67102.67,685.0
San Bernardino County California,1999,4,Private,Service-providing,26784.0,323284.0,528.0
San Bernardino County California,1999,4,Private,Trade transportation and utilities,7203.0,124242.0,568.0
San Bernardino County California,1999,4,Private,Information,356.0,7122.67,793.0
San Bernardino County California,1999,4,Private,Financial activities,2374.0,19495.67,676.0
San Bernardino County California,1999,4,Private,Professional and business services,3476.0,52783.67,524.0
San Bernardino County California,1999,4,Private,Education and health services,2845.0,55984.33,656.0
San Bernardino County California,1999,4,Private,Leisure and hospitality,2686.0,43864.33,236.0
San Bernardino County California,1999,4,Private,Other services,7840.0,19764.67,335.0
