Area,Year,Qtr,Ownership,Industry,Establishment Count,Average employment (3mo.),Average Weekly Wage
U.S. TOTAL,1999,2,Total Covered,Total all industries,7756007.0,127240591.33,617.0
U.S. TOTAL,1999,2,Federal Government,Total all industries,46675.0,2779103.0,867.0
U.S. TOTAL,1999,2,State Government,Total all industries,70005.0,4311032.67,652.0
U.S. TOTAL,1999,2,Local Government,Total all industries,139774.0,12681872.67,619.0
U.S. TOTAL,1999,2,Private,Total all industries,7499553.0,107468583.0,609.0
U.S. TOTAL,1999,2,Private,Goods-producing,1311695.0,25568631.33,707.0
U.S. TOTAL,1999,2,Private,Natural resources and mining,132084.0,1752923.0,550.0
U.S. TOTAL,1999,2,Private,Construction,768123.0,6405882.0,641.0
U.S. TOTAL,1999,2,Private,Manufacturing,411488.0,17409826.33,747.0
U.S. TOTAL,1999,2,Private,Service-providing,6187858.0,81899951.67,579.0
U.S. TOTAL,1999,2,Private,Trade transportation and utilities,1867677.0,25066122.0,546.0
U.S. TOTAL,1999,2,Private,Information,137919.0,3351108.33,979.0
U.S. TOTAL,1999,2,Private,Financial activities,700007.0,7513040.67,837.0
U.S. TOTAL,1999,2,Private,Professional and business services,1200701.0,15864034.33,717.0
U.S. TOTAL,1999,2,Private,Education and health services,669897.0,14045887.67,565.0
U.S. TOTAL,1999,2,Private,Leisure and hospitality,628300.0,11779626.67,265.0
U.S. TOTAL,1999,2,Private,Other services,926713.0,4104884.33,400.0
San Bernardino County California,1999,2,Total Covered,Total all industries,33997.0,509984.0,547.0
San Bernardino County California,1999,2,Federal Government,Total all industries,124.0,11106.0,812.0
San Bernardino County California,1999,2,State Government,Total all industries,615.0,9594.33,734.0
San Bernardino County California,1999,2,Local Government,Total all industries,711.0,74063.33,682.0
San Bernardino County California,1999,2,Private,Total all industries,32547.0,415220.33,512.0
San Bernardino County California,1999,2,Private,Goods-producing,5534.0,100698.0,609.0
San Bernardino County California,1999,2,Private,Natural resources and mining,447.0,5021.33,520.0
San Bernardino County California,1999,2,Private,Construction,2869.0,28534.67,611.0
San Bernardino County California,1999,2,Private,Manufacturing,2218.0,67142.0,615.0
San Bernardino County California,1999,2,Private,Service-providing,27013.0,314522.33,480.0
San Bernardino County California,1999,2,Private,Trade transportation and utilities,7179.0,116466.0,534.0
San Bernardino County California,1999,2,Private,Information,363.0,7567.33,699.0
San Bernardino County California,1999,2,Private,Financial activities,2342.0,18972.67,619.0
San Bernardino County California,1999,2,Private,Professional and business services,3448.0,52909.67,459.0
San Bernardino County California,1999,2,Private,Education and health services,2869.0,55406.0,568.0
San Bernardino County California,1999,2,Private,Leisure and hospitality,2642.0,43644.67,221.0
San Bernardino County California,1999,2,Private,Other services,8166.0,19545.33,327.0
