Area,Year,Qtr,Ownership,Industry,Establishment Count,Average employment (3mo.),Average Weekly Wage
U.S. TOTAL,2001,4,Total Covered,Total all industries,8046492.0,129560700.33,727.0
U.S. TOTAL,2001,4,Federal Government,Total all industries,51074.0,2746739.33,964.0
U.S. TOTAL,2001,4,State Government,Total all industries,64252.0,4518055.33,746.0
U.S. TOTAL,2001,4,Local Government,Total all industries,144210.0,13632049.33,649.0
U.S. TOTAL,2001,4,Private,Total all industries,7786956.0,108663856.33,730.0
U.S. TOTAL,2001,4,Private,Goods-producing,1310390.0,24316797.33,831.0
U.S. TOTAL,2001,4,Private,Natural resources and mining,128273.0,1678078.0,655.0
U.S. TOTAL,2001,4,Private,Construction,785766.0,6811619.33,811.0
U.S. TOTAL,2001,4,Private,Manufacturing,396351.0,15827100.0,858.0
U.S. TOTAL,2001,4,Private,Service-providing,6476566.0,84347059.0,701.0
U.S. TOTAL,2001,4,Private,Trade transportation and utilities,1856112.0,25870073.67,634.0
U.S. TOTAL,2001,4,Private,Information,153245.0,3486413.33,1091.0
U.S. TOTAL,2001,4,Private,Financial activities,728105.0,7703047.33,1064.0
U.S. TOTAL,2001,4,Private,Professional and business services,1277075.0,16087906.67,907.0
U.S. TOTAL,2001,4,Private,Education and health services,694509.0,15141082.67,682.0
U.S. TOTAL,2001,4,Private,Leisure and hospitality,640957.0,11651895.67,314.0
U.S. TOTAL,2001,4,Private,Other services,1002122.0,4208004.0,467.0
U.S. TOTAL,2001,4,Private,Unclassified,124441.0,198635.67,803.0
San Bernardino County California,2001,4,Total Covered,Total all industries,35625.0,551856.67,628.0
San Bernardino County California,2001,4,Federal Government,Total all industries,135.0,10493.33,872.0
San Bernardino County California,2001,4,State Government,Total all industries,460.0,10682.33,823.0
San Bernardino County California,2001,4,Local Government,Total all industries,782.0,83889.33,785.0
San Bernardino County California,2001,4,Private,Total all industries,34248.0,446791.67,588.0
San Bernardino County California,2001,4,Private,Goods-producing,5353.0,104806.33,709.0
San Bernardino County California,2001,4,Private,Natural resources and mining,382.0,5034.0,532.0
San Bernardino County California,2001,4,Private,Construction,2876.0,35482.33,751.0
San Bernardino County California,2001,4,Private,Manufacturing,2095.0,64290.0,700.0
San Bernardino County California,2001,4,Private,Service-providing,28895.0,341985.33,551.0
San Bernardino County California,2001,4,Private,Trade transportation and utilities,6908.0,127798.33,590.0
San Bernardino County California,2001,4,Private,Information,350.0,8007.33,741.0
San Bernardino County California,2001,4,Private,Financial activities,2462.0,21472.33,754.0
San Bernardino County California,2001,4,Private,Professional and business services,3360.0,58128.0,535.0
San Bernardino County California,2001,4,Private,Education and health services,2863.0,59053.0,697.0
San Bernardino County California,2001,4,Private,Leisure and hospitality,2543.0,46925.33,238.0
San Bernardino County California,2001,4,Private,Other services,10375.0,20487.0,375.0
San Bernardino County California,2001,4,Private,Unclassified,34.0,114.0,330.0
