Area,Year,Qtr,Ownership,Industry,Establishment Count,Average employment (3mo.),Average Weekly Wage
U.S. TOTAL,2017,1,Total Covered,Total all industries,9718391.0,141515555.0,1111.0
U.S. TOTAL,2017,1,Federal Government,Total all industries,59840.0,2795941.67,1532.0
U.S. TOTAL,2017,1,State Government,Total all industries,69257.0,4625730.67,1129.0
U.S. TOTAL,2017,1,Local Government,Total all industries,169037.0,14303591.0,941.0
U.S. TOTAL,2017,1,Private,Total all industries,9420257.0,119790291.67,1121.0
U.S. TOTAL,2017,1,Private,Goods-producing,1251800.0,20488017.0,1270.0
U.S. TOTAL,2017,1,Private,Natural resources and mining,135994.0,1702942.67,1221.0
U.S. TOTAL,2017,1,Private,Construction,771834.0,6502366.33,1129.0
U.S. TOTAL,2017,1,Private,Manufacturing,343972.0,12282708.0,1352.0
U.S. TOTAL,2017,1,Private,Service-providing,8168457.0,99302274.67,1090.0
U.S. TOTAL,2017,1,Private,Trade transportation and utilities,1903090.0,26855150.67,915.0
U.S. TOTAL,2017,1,Private,Information,158312.0,2783703.33,2226.0
U.S. TOTAL,2017,1,Private,Financial activities,859632.0,7984089.0,2278.0
U.S. TOTAL,2017,1,Private,Professional and business services,1749878.0,19886282.33,1471.0
U.S. TOTAL,2017,1,Private,Education and health services,1628316.0,21958566.67,918.0
U.S. TOTAL,2017,1,Private,Leisure and hospitality,827018.0,15241177.33,432.0
U.S. TOTAL,2017,1,Private,Other services,827097.0,4351340.33,710.0
U.S. TOTAL,2017,1,Private,Unclassified,215114.0,241965.0,1002.0
San Bernardino County California,2017,1,Total Covered,Total all industries,56104.0,716318.33,878.0
San Bernardino County California,2017,1,Federal Government,Total all industries,146.0,13416.67,1308.0
San Bernardino County California,2017,1,State Government,Total all industries,500.0,12288.67,1197.0
San Bernardino County California,2017,1,Local Government,Total all industries,912.0,96357.33,1116.0
San Bernardino County California,2017,1,Private,Total all industries,54546.0,594255.67,823.0
San Bernardino County California,2017,1,Private,Goods-producing,4983.0,89569.0,1073.0
San Bernardino County California,2017,1,Private,Natural resources and mining,205.0,2471.33,803.0
San Bernardino County California,2017,1,Private,Construction,2929.0,31948.67,1074.0
San Bernardino County California,2017,1,Private,Manufacturing,1849.0,55149.0,1084.0
San Bernardino County California,2017,1,Private,Service-providing,49563.0,504686.67,778.0
San Bernardino County California,2017,1,Private,Trade transportation and utilities,8609.0,196383.0,791.0
San Bernardino County California,2017,1,Private,Information,309.0,5212.33,1312.0
San Bernardino County California,2017,1,Private,Financial activities,2829.0,21909.0,1106.0
San Bernardino County California,2017,1,Private,Professional and business services,4427.0,76774.67,842.0
San Bernardino County California,2017,1,Private,Education and health services,25091.0,109548.0,921.0
San Bernardino County California,2017,1,Private,Leisure and hospitality,3584.0,73003.33,361.0
San Bernardino County California,2017,1,Private,Other services,2544.0,18820.33,665.0
San Bernardino County California,2017,1,Private,Unclassified,2170.0,3036.0,629.0
