Area,Year,Qtr,Ownership,Industry,Establishment Count,Average employment (3mo.),Average Weekly Wage
U.S. TOTAL,2005,3,Total Covered,Total all industries,8613899.0,131832367.67,777.0
U.S. TOTAL,2005,3,Federal Government,Total all industries,52946.0,2748641.0,1155.0
U.S. TOTAL,2005,3,State Government,Total all industries,66352.0,4482787.33,849.0
U.S. TOTAL,2005,3,Local Government,Total all industries,157624.0,12635936.67,733.0
U.S. TOTAL,2005,3,Private,Total all industries,8336977.0,111965002.67,770.0
U.S. TOTAL,2005,3,Private,Goods-producing,1340612.0,23674880.0,888.0
U.S. TOTAL,2005,3,Private,Natural resources and mining,123217.0,1845021.0,734.0
U.S. TOTAL,2005,3,Private,Construction,852050.0,7600132.33,815.0
U.S. TOTAL,2005,3,Private,Manufacturing,365345.0,14229726.67,946.0
U.S. TOTAL,2005,3,Private,Service-providing,6996365.0,88290122.67,738.0
U.S. TOTAL,2005,3,Private,Trade transportation and utilities,1872853.0,25693357.67,682.0
U.S. TOTAL,2005,3,Private,Information,141949.0,3062679.33,1208.0
U.S. TOTAL,2005,3,Private,Financial activities,817086.0,8114657.33,1112.0
U.S. TOTAL,2005,3,Private,Professional and business services,1378670.0,17092165.0,929.0
U.S. TOTAL,2005,3,Private,Education and health services,770694.0,16446186.67,745.0
U.S. TOTAL,2005,3,Private,Leisure and hospitality,694941.0,13239005.67,331.0
U.S. TOTAL,2005,3,Private,Other services,1104990.0,4365713.33,505.0
U.S. TOTAL,2005,3,Private,Unclassified,215182.0,276357.67,690.0
San Bernardino County California,2005,3,Total Covered,Total all industries,42624.0,632719.0,698.0
San Bernardino County California,2005,3,Federal Government,Total all industries,155.0,12363.0,996.0
San Bernardino County California,2005,3,State Government,Total all industries,455.0,10144.0,956.0
San Bernardino County California,2005,3,Local Government,Total all industries,833.0,80338.0,814.0
San Bernardino County California,2005,3,Private,Total all industries,41181.0,529874.0,669.0
San Bernardino County California,2005,3,Private,Goods-producing,5565.0,116359.67,798.0
San Bernardino County California,2005,3,Private,Natural resources and mining,325.0,4150.67,755.0
San Bernardino County California,2005,3,Private,Construction,3222.0,46811.33,829.0
San Bernardino County California,2005,3,Private,Manufacturing,2018.0,65397.67,778.0
San Bernardino County California,2005,3,Private,Service-providing,35616.0,413514.33,633.0
San Bernardino County California,2005,3,Private,Trade transportation and utilities,7297.0,156005.67,670.0
San Bernardino County California,2005,3,Private,Information,345.0,6987.0,892.0
San Bernardino County California,2005,3,Private,Financial activities,2729.0,26996.33,935.0
San Bernardino County California,2005,3,Private,Professional and business services,3742.0,76581.33,597.0
San Bernardino County California,2005,3,Private,Education and health services,3178.0,64816.67,812.0
San Bernardino County California,2005,3,Private,Leisure and hospitality,2722.0,54891.0,279.0
San Bernardino County California,2005,3,Private,Other services,15580.0,27162.33,436.0
San Bernardino County California,2005,3,Private,Unclassified,23.0,74.0,473.0
