Area,Year,Qtr,Ownership,Industry,Establishment Count,Average employment (3mo.),Average Weekly Wage
U.S. TOTAL,1998,1,Total Covered,Total all industries,7548299.0,121179466.67,604.0
U.S. TOTAL,1998,1,Federal Government,Total all industries,49728.0,2758467.33,812.0
U.S. TOTAL,1998,1,State Government,Total all industries,67767.0,4199121.67,638.0
U.S. TOTAL,1998,1,Local Government,Total all industries,138631.0,12287293.67,564.0
U.S. TOTAL,1998,1,Private,Total all industries,7292173.0,101934584.0,602.0
U.S. TOTAL,1998,1,Private,Goods-producing,1283881.0,24563039.67,688.0
U.S. TOTAL,1998,1,Private,Natural resources and mining,132082.0,1576585.33,580.0
U.S. TOTAL,1998,1,Private,Construction,740286.0,5452947.0,594.0
U.S. TOTAL,1998,1,Private,Manufacturing,411513.0,17533507.33,727.0
U.S. TOTAL,1998,1,Private,Service-providing,6008292.0,77371544.33,575.0
U.S. TOTAL,1998,1,Private,Trade transportation and utilities,1851965.0,24172992.0,524.0
U.S. TOTAL,1998,1,Private,Information,130602.0,3191148.0,968.0
U.S. TOTAL,1998,1,Private,Financial activities,680528.0,7153685.67,988.0
U.S. TOTAL,1998,1,Private,Professional and business services,1140796.0,14471848.0,705.0
U.S. TOTAL,1998,1,Private,Education and health services,656723.0,13636345.33,529.0
U.S. TOTAL,1998,1,Private,Leisure and hospitality,617338.0,10699619.67,254.0
U.S. TOTAL,1998,1,Private,Other services,897211.0,3905976.0,377.0
San Bernardino County California,1998,1,Total Covered,Total all industries,31545.0,469378.33,514.0
San Bernardino County California,1998,1,Federal Government,Total all industries,163.0,11022.67,713.0
San Bernardino County California,1998,1,State Government,Total all industries,489.0,8743.33,715.0
San Bernardino County California,1998,1,Local Government,Total all industries,578.0,69859.33,647.0
San Bernardino County California,1998,1,Private,Total all industries,30315.0,379753.0,479.0
San Bernardino County California,1998,1,Private,Goods-producing,5332.0,88077.67,570.0
San Bernardino County California,1998,1,Private,Natural resources and mining,457.0,4980.33,493.0
San Bernardino County California,1998,1,Private,Construction,2764.0,22551.33,561.0
San Bernardino County California,1998,1,Private,Manufacturing,2111.0,60546.0,579.0
San Bernardino County California,1998,1,Private,Service-providing,24983.0,291675.33,452.0
San Bernardino County California,1998,1,Private,Trade transportation and utilities,6922.0,111208.67,486.0
San Bernardino County California,1998,1,Private,Information,341.0,6890.33,637.0
San Bernardino County California,1998,1,Private,Financial activities,2219.0,17984.67,594.0
San Bernardino County California,1998,1,Private,Professional and business services,3279.0,42432.0,458.0
San Bernardino County California,1998,1,Private,Education and health services,2740.0,53433.67,551.0
San Bernardino County California,1998,1,Private,Leisure and hospitality,2574.0,43486.0,195.0
San Bernardino County California,1998,1,Private,Other services,6904.0,16219.33,319.0
